SOF_Num,Logger_Num,Current_Date,Download_Time,Set_Temp,Process_Temp,Set_Humidity,Process_Humidity,UserID,Current_Time,LoggerID
85,2,00:00.0,00:00.0,40,40,75,76.7,14,21:37.0,105702
85,2,00:00.0,00:00.0,40,40.1,75,76.9,14,21:37.0,105708
85,2,30:00.0,30:00.0,40,40,75,74.7,14,21:37.0,105711
85,2,30:00.0,30:00.0,40,40,75,75.4,12,18:22.0,101206
85,1,30:00.0,30:00.0,25,25,60,59.7,14,40:09.0,101413
85,1,00:00.0,00:00.0,25,24.9,60,59.3,14,40:09.0,101429
85,1,30:00.0,30:00.0,25,24.9,60,59.9,14,24:43.0,101444
85,1,30:00.0,30:00.0,25,24.9,60,60.7,14,24:43.0,101460
85,1,00:00.0,00:00.0,25,24.9,60,59.1,14,58:20.0,101710
85,1,30:00.0,30:00.0,25,24.9,60,60.4,14,58:20.0,101711
85,1,00:00.0,00:00.0,25,24.9,60,60.4,14,58:20.0,101712
85,1,30:00.0,30:00.0,25,24.9,60,60.4,14,58:20.0,101713
85,1,30:00.0,30:00.0,25,25.1,60,60.4,14,03:00.0,101785
85,1,00:00.0,00:00.0,25,25.1,60,59.2,14,03:00.0,101801
85,1,00:00.0,00:00.0,25,25.1,60,60.9,14,03:00.0,101810
85,1,30:00.0,30:00.0,25,25,60,59,14,03:00.0,101823
85,1,00:00.0,00:00.0,25,25,60,60.2,14,03:00.0,101832
85,1,00:00.0,00:00.0,25,24.9,60,60.1,14,03:00.0,101840
85,1,00:00.0,00:00.0,25,24.9,60,59.6,14,03:00.0,101848
85,1,30:00.0,30:00.0,25,24.9,60,60.5,14,03:00.0,101857
85,1,30:00.0,30:00.0,25,24.9,60,60.1,14,03:00.0,101865
85,1,30:00.0,30:00.0,25,24.9,60,60.3,14,03:00.0,101873
85,1,30:00.0,30:00.0,25,24.9,60,59.8,14,03:00.0,101881
85,1,30:00.0,30:00.0,25,25,60,59.5,14,03:00.0,101889
85,1,30:00.0,30:00.0,25,25,60,60.2,14,03:00.0,101897
85,1,30:00.0,30:00.0,25,25,60,60.1,14,03:00.0,101905
85,1,00:00.0,00:00.0,25,25.1,60,60.7,14,03:00.0,101912
85,1,00:00.0,00:00.0,25,24.9,60,60.1,12,10:34.0,104195
85,1,30:00.0,30:00.0,25,24.9,60,60.1,12,10:34.0,104211
85,1,00:00.0,00:00.0,25,25,60,60.2,12,10:34.0,104227
85,2,30:00.0,30:00.0,40,40,75,75,12,55:26.0,104454
85,2,30:00.0,30:00.0,40,40.1,75,78.6,12,15:36.0,104354
85,2,00:00.0,00:00.0,40,40.1,75,74.1,12,15:36.0,104369
85,2,30:00.0,30:00.0,40,38.5,75,75,12,15:36.0,104376
85,2,30:00.0,30:00.0,40,40,75,75.1,12,55:26.0,104458
85,2,30:00.0,30:00.0,40,40.2,75,75.6,12,15:36.0,104399
85,2,00:00.0,00:00.0,40,40.3,75,74.1,12,15:36.0,104408
85,2,30:00.0,30:00.0,40,40.1,75,73.7,12,15:36.0,104418
85,2,30:00.0,30:00.0,40,39.9,75,75.3,12,49:27.0,104434
85,2,00:00.0,00:00.0,40,40,75,75,12,55:26.0,104461
85,2,00:00.0,00:00.0,40,39.8,75,75,12,50:24.0,104436
85,2,30:00.0,30:00.0,40,40,75,75.7,12,50:25.0,104437
85,2,00:00.0,00:00.0,40,39.9,75,74.9,12,50:27.0,104438
85,2,30:00.0,30:00.0,40,39.9,75,74.6,12,50:29.0,104439
85,2,00:00.0,00:00.0,40,39.9,75,75.2,12,50:31.0,104440
85,2,30:00.0,30:00.0,40,39.9,75,75.1,12,50:33.0,104441
85,2,00:00.0,00:00.0,40,40,75,75.8,12,50:35.0,104442
85,2,30:00.0,30:00.0,40,40,75,74.5,12,50:37.0,104443
85,2,00:00.0,00:00.0,40,39.9,75,74.8,12,50:39.0,104444
85,2,30:00.0,30:00.0,40,40,75,75,12,50:41.0,104445
85,2,00:00.0,00:00.0,40,40,75,74.5,12,50:43.0,104446
85,2,30:00.0,30:00.0,40,40,75,75.3,12,50:45.0,104447
85,2,00:00.0,00:00.0,40,40,75,74.7,12,50:47.0,104448
85,2,30:00.0,30:00.0,40,40,75,74.7,12,50:48.0,104449
85,2,00:00.0,00:00.0,40,40,75,74.3,12,50:50.0,104450
85,2,00:00.0,00:00.0,40,40,75,75.8,12,55:26.0,104466
85,2,30:00.0,30:00.0,40,40,75,74.8,12,50:56.0,104452
85,2,00:00.0,00:00.0,40,40,75,74.9,12,50:58.0,104453
85,2,30:00.0,30:00.0,40,39.3,75,74.8,12,55:26.0,104467
85,2,30:00.0,30:00.0,40,39.9,75,74.8,12,55:26.0,104469
85,2,30:00.0,30:00.0,40,40,75,75.4,12,55:26.0,104475
85,2,30:00.0,30:00.0,40,40,75,75.6,12,55:26.0,104479
85,2,00:00.0,00:00.0,40,40,75,73.9,12,55:26.0,104484
85,1,30:00.0,30:00.0,25,25.1,60,59.8,14,04:49.0,104765
85,2,00:00.0,00:00.0,40,40,75,74.3,12,55:26.0,104494
85,2,00:00.0,00:00.0,40,40,75,79.4,12,55:26.0,104500
85,2,00:00.0,00:00.0,40,40,75,73,12,55:26.0,104504
85,2,00:00.0,00:00.0,40,40,75,77.4,12,55:26.0,104508
85,2,00:00.0,00:00.0,40,40,75,75.2,12,55:26.0,104510
85,2,30:00.0,30:00.0,40,40,75,79.4,12,55:26.0,104515
85,1,00:00.0,00:00.0,25,25,60,60.4,14,04:49.0,104785
85,2,00:00.0,00:00.0,40,40,75,74.7,12,55:26.0,104522
85,2,00:00.0,00:00.0,40,40,75,73.4,12,55:26.0,104526
85,2,30:00.0,30:00.0,40,40,75,76.1,12,55:26.0,104529
85,2,00:00.0,00:00.0,40,40,75,79.1,12,58:58.0,104532
85,2,00:00.0,00:00.0,40,40,75,79.4,12,58:58.0,104538
85,2,00:00.0,00:00.0,40,40,75,73.7,12,58:58.0,104542
85,2,30:00.0,30:00.0,40,39.9,75,75.3,12,58:58.0,104547
85,1,00:00.0,00:00.0,25,24.9,60,59.9,14,04:49.0,104797
85,1,30:00.0,30:00.0,25,29,60,81.4,14,34:05.0,105095
85,2,00:00.0,00:00.0,40,40,75,77.6,14,45:58.0,105230
85,2,30:00.0,30:00.0,40,40,75,76.3,14,45:58.0,105266
85,1,30:00.0,30:00.0,25,25.3,60,79,14,20:50.0,105550
85,1,00:00.0,00:00.0,25,27.2,60,71.4,14,20:50.0,105551
85,1,30:00.0,30:00.0,25,27.9,60,63.4,14,20:50.0,105552
85,1,00:00.0,00:00.0,25,27.3,60,65.1,14,20:50.0,105553
85,1,30:00.0,30:00.0,25,26.8,60,55.5,14,20:50.0,105554
85,1,00:00.0,00:00.0,25,29.5,60,86.6,14,20:50.0,105555
85,1,30:00.0,30:00.0,25,29,60,87.9,14,20:50.0,105556
85,2,00:00.0,00:00.0,40,40,75,76.3,14,21:37.0,105563
85,2,30:00.0,30:00.0,40,40,75,75,14,21:37.0,105580
85,2,30:00.0,30:00.0,40,40,75,77.3,14,21:37.0,105582
85,2,30:00.0,30:00.0,40,40.1,75,76.9,14,21:37.0,105586
85,1,00:00.0,00:00.0,25,25,60,59.6,12,56:52.0,101071
85,1,30:00.0,30:00.0,25,24.9,60,60.2,12,56:54.0,101072
85,1,00:00.0,00:00.0,25,25,60,60,12,56:56.0,101073
85,1,30:00.0,30:00.0,25,25,60,59.8,12,56:58.0,101074
85,1,00:00.0,00:00.0,25,25,60,59.8,12,57:00.0,101075
85,1,30:00.0,30:00.0,25,25,60,59.8,12,57:02.0,101076
85,1,00:00.0,00:00.0,25,25,60,60.4,12,57:04.0,101077
85,1,30:00.0,30:00.0,25,25,60,60.1,12,57:06.0,101078
85,1,00:00.0,00:00.0,25,24.9,60,59.7,12,10:34.0,104193
85,1,30:00.0,30:00.0,25,24.9,60,59.7,12,10:34.0,104209
85,1,00:00.0,00:00.0,25,25,60,60.1,12,10:34.0,104225
85,1,30:00.0,30:00.0,25,25.1,60,60.1,12,10:34.0,104249
85,1,30:00.0,30:00.0,25,25.1,60,60.1,12,10:34.0,104261
85,2,00:00.0,00:00.0,40,39.9,75,74.1,12,15:36.0,104279
85,2,30:00.0,30:00.0,40,40,75,74.9,12,15:36.0,104294
85,2,30:00.0,30:00.0,40,40.1,75,76.6,12,55:26.0,104499
85,2,30:00.0,30:00.0,40,38.9,75,75.1,12,15:36.0,104314
85,2,00:00.0,00:00.0,40,40,75,74.8,12,15:36.0,104323
85,2,30:00.0,30:00.0,40,40.1,75,79.8,12,15:36.0,104336
85,2,30:00.0,30:00.0,40,40.1,75,77.2,12,15:36.0,104352
85,2,30:00.0,30:00.0,40,40,75,75.4,12,15:36.0,104362
85,2,00:00.0,00:00.0,40,40,75,73.7,12,15:36.0,104363
85,2,00:00.0,00:00.0,40,39.7,75,76.8,12,15:36.0,104375
85,2,00:00.0,00:00.0,40,40.2,75,74.3,12,15:36.0,104377
85,2,30:00.0,30:00.0,40,40.3,75,74.6,12,15:36.0,104384
85,2,00:00.0,00:00.0,40,39,75,75,12,15:36.0,104385
85,2,00:00.0,00:00.0,40,40.2,75,74.9,12,15:36.0,104394
85,2,30:00.0,30:00.0,40,38.2,75,75.2,12,15:36.0,104397
85,2,00:00.0,00:00.0,40,39.8,75,74.9,12,15:36.0,104404
85,2,00:00.0,00:00.0,40,40.1,75,74.7,12,15:36.0,104412
85,2,00:00.0,00:00.0,40,39,75,75.2,12,15:36.0,104414
85,2,30:00.0,30:00.0,40,40.2,75,74.7,12,15:36.0,104422
85,2,00:00.0,00:00.0,40,40,75,74.3,12,49:27.0,104430
85,2,00:00.0,00:00.0,40,40,75,75.1,12,55:26.0,104502
85,2,00:00.0,00:00.0,40,40,75,74,12,55:26.0,104506
85,2,30:00.0,30:00.0,40,40,75,75.2,12,55:26.0,104511
85,2,30:00.0,30:00.0,40,40,75,75.6,12,55:26.0,104513
85,2,30:00.0,30:00.0,40,40,75,74.4,12,55:26.0,104517
85,1,30:00.0,30:00.0,25,25.1,60,60.3,14,04:49.0,104763
85,2,00:00.0,00:00.0,40,40,75,77.2,12,55:26.0,104524
85,2,30:00.0,30:00.0,40,40,75,77.9,12,58:58.0,104535
85,2,30:00.0,30:00.0,40,40,75,74.6,12,58:58.0,104537
85,2,30:00.0,30:00.0,40,40,75,73.6,12,58:58.0,104541
85,2,30:00.0,30:00.0,40,40,75,77.8,12,58:58.0,104545
85,2,30:00.0,30:00.0,40,40,75,73.7,12,58:58.0,104551
85,2,00:00.0,00:00.0,40,39.9,75,73,12,58:58.0,104557
85,2,30:00.0,30:00.0,40,40.2,75,74.9,12,58:58.0,104562
85,2,30:00.0,30:00.0,40,39.9,75,74.6,12,58:58.0,104566
85,2,00:00.0,00:00.0,40,40,75,78.7,12,58:58.0,104570
85,2,00:00.0,00:00.0,40,40,75,79.5,12,58:58.0,104574
85,2,30:00.0,30:00.0,40,40,75,77,12,58:58.0,104577
85,2,00:00.0,00:00.0,40,39.9,75,74.4,12,58:58.0,104582
85,2,00:00.0,00:00.0,40,40,75,78.5,12,58:58.0,104584
85,2,00:00.0,00:00.0,40,40,75,77,12,58:58.0,104594
85,2,30:00.0,30:00.0,40,40,75,74,12,58:58.0,104597
85,2,30:00.0,30:00.0,40,40,75,73.4,12,58:58.0,104599
85,2,00:00.0,00:00.0,40,40,75,77.3,12,58:58.0,104604
85,2,00:00.0,00:00.0,40,39.9,75,77.6,12,58:58.0,104608
85,2,00:00.0,00:00.0,40,40,75,77.1,12,58:58.0,104612
85,1,30:00.0,30:00.0,25,25.1,60,59.8,14,04:49.0,104769
85,1,30:00.0,30:00.0,25,25,60,60.3,14,04:49.0,104782
85,1,00:00.0,00:00.0,25,24.9,60,60.8,14,04:49.0,104805
85,1,30:00.0,30:00.0,25,24.9,60,60,14,04:49.0,104821
85,1,30:00.0,30:00.0,25,24.9,60,60.1,14,04:49.0,104835
85,1,30:00.0,30:00.0,25,25,60,60.5,14,04:49.0,104854
85,1,30:00.0,30:00.0,25,25,60,59.9,14,04:49.0,104866
85,1,00:00.0,00:00.0,25,25.1,60,59.6,14,04:49.0,104889
85,1,33:00.0,33:00.0,0.1,0,0,0,14,29:14.0,104905
85,1,30:00.0,30:00.0,25,24.9,60,59.9,14,34:05.0,104937
85,1,00:00.0,00:00.0,25,25,60,60.4,14,34:05.0,104962
85,1,00:00.0,00:00.0,25,25.1,60,60.4,14,34:05.0,104977
85,1,30:00.0,30:00.0,25,25.1,60,60,14,34:05.0,104991
85,1,00:00.0,00:00.0,25,27.2,60,52.9,14,34:05.0,105005
85,1,00:00.0,00:00.0,25,26,60,61.4,14,34:05.0,105034
85,1,00:00.0,00:00.0,25,25.3,60,60,14,34:05.0,105048
85,1,00:00.0,00:00.0,25,27.9,60,65.4,14,34:05.0,105070
85,1,00:00.0,00:00.0,25,24.1,60,58.5,14,34:05.0,105088
85,2,00:00.0,00:00.0,40,39.9,75,76.5,14,21:37.0,105565
85,2,30:00.0,30:00.0,40,40.1,75,76.4,14,21:37.0,105578
85,2,30:00.0,30:00.0,40,40.1,75,77.2,14,21:37.0,105584
85,2,30:00.0,30:00.0,40,40,75,77.5,14,21:37.0,105588
85,2,00:00.0,00:00.0,40,40,75,77.8,14,21:37.0,105591
85,2,00:00.0,00:00.0,40,40,75,78.6,14,21:37.0,105595
85,2,00:00.0,00:00.0,40,40,75,76.3,14,21:37.0,105600
85,2,00:00.0,00:00.0,40,39.9,75,73.7,14,21:37.0,105604
85,2,00:00.0,00:00.0,40,39.9,75,73.5,14,21:37.0,105611
85,2,00:00.0,00:00.0,40,39.9,75,74.9,14,21:37.0,105615
85,2,00:00.0,00:00.0,40,39.9,75,80.7,14,21:37.0,105621
85,2,00:00.0,00:00.0,40,40,75,73.5,14,21:37.0,105625
85,2,30:00.0,30:00.0,40,39.9,75,72.6,14,21:37.0,105628
85,2,30:00.0,30:00.0,40,39.9,75,74.4,14,21:37.0,105632
85,2,30:00.0,30:00.0,40,40.1,75,75.1,12,18:22.0,101204
85,2,30:00.0,30:00.0,40,40,75,75.5,12,18:22.0,101208
85,1,30:00.0,30:00.0,25,25,60,60,14,40:09.0,101411
85,2,00:00.0,00:00.0,40,39.9,75,75.1,12,19:57.0,101210
85,2,30:00.0,30:00.0,40,40.1,75,74.9,12,19:59.0,101211
85,2,00:00.0,00:00.0,40,40,75,74.9,12,20:00.0,101212
85,2,30:00.0,30:00.0,40,40,75,74.9,12,20:02.0,101213
85,2,00:00.0,00:00.0,40,40,75,75.2,12,20:04.0,101214
85,2,30:00.0,30:00.0,40,40,75,75.4,12,20:06.0,101215
85,2,00:00.0,00:00.0,40,40.1,75,74.6,12,20:08.0,101216
85,2,30:00.0,30:00.0,40,40.1,75,74.5,12,20:10.0,101217
85,2,00:00.0,00:00.0,40,40,75,75.2,12,20:12.0,101218
85,1,30:00.0,30:00.0,25,24.9,60,60.5,14,40:09.0,101427
85,1,30:00.0,30:00.0,25,24.9,60,60.6,14,24:43.0,101442
85,1,30:00.0,30:00.0,25,24.9,60,59.4,14,24:43.0,101458
85,2,30:00.0,30:00.0,40,39.9,75,74.2,14,56:20.0,101493
85,1,30:00.0,30:00.0,25,25.1,60,59.7,14,03:00.0,101783
85,1,00:00.0,00:00.0,25,25.1,60,61.5,14,03:00.0,101799
85,1,00:00.0,00:00.0,25,25.1,60,59.7,14,03:00.0,101820
85,1,30:00.0,30:00.0,25,25,60,59.6,14,03:00.0,101835
85,1,00:00.0,00:00.0,25,24.9,60,59.6,14,03:00.0,101846
85,1,00:00.0,00:00.0,25,24.9,60,59.9,14,03:00.0,101862
85,1,00:00.0,00:00.0,25,24.9,60,60.1,14,03:00.0,101876
85,1,30:00.0,30:00.0,25,24.9,60,60.1,14,03:00.0,101887
85,1,00:00.0,00:00.0,25,25,60,59,14,03:00.0,101902
85,1,00:00.0,00:00.0,25,25,60,59.6,14,03:00.0,101915
85,1,00:00.0,00:00.0,25,24.9,60,59.9,12,10:34.0,104197
85,1,30:00.0,30:00.0,25,24.9,60,60,12,10:34.0,104213
85,2,30:00.0,30:00.0,40,40.1,75,74.8,12,55:26.0,104473
85,2,30:00.0,30:00.0,40,40,75,75.4,12,55:26.0,104477
85,2,30:00.0,30:00.0,40,40,75,77.3,12,55:26.0,104481
85,1,30:00.0,30:00.0,25,25.1,60,59.6,14,04:49.0,104767
85,1,30:00.0,30:00.0,25,25,60,60.1,14,04:49.0,104790
85,1,30:00.0,30:00.0,25,24.9,60,60,14,04:49.0,104804
85,1,00:00.0,00:00.0,25,24.9,60,60.1,14,04:49.0,104818
85,1,30:00.0,30:00.0,25,24.9,60,59.9,14,04:49.0,104839
85,1,00:00.0,00:00.0,25,25,60,59.9,14,04:49.0,104853
85,1,30:00.0,30:00.0,25,25,60,59.8,14,04:49.0,104864
85,1,00:00.0,00:00.0,25,25.1,60,59.9,14,04:49.0,104876
85,1,30:00.0,30:00.0,25,25.1,60,60,14,04:49.0,104886
85,1,30:00.0,30:00.0,25,24.9,60,60.4,14,29:14.0,104909
85,1,00:00.0,00:00.0,25,24.9,60,59.8,14,34:05.0,104938
85,1,00:00.0,00:00.0,25,25.1,60,60.1,14,34:05.0,104990
85,1,30:00.0,30:00.0,25,24.7,60,71,14,34:05.0,105002
85,1,00:00.0,00:00.0,25,27,60,65.6,14,34:05.0,105015
85,1,00:00.0,00:00.0,25,27,60,54.2,14,34:05.0,105030
85,1,00:00.0,00:00.0,25,23.7,60,58.3,14,34:05.0,105050
85,1,30:00.0,30:00.0,25,26.8,60,54.5,14,34:05.0,105137
85,1,00:00.0,00:00.0,25,27,60,76.7,14,34:05.0,105155
85,1,30:00.0,30:00.0,25,27.8,60,70.6,14,34:05.0,105172
85,1,00:00.0,00:00.0,25,25.4,60,75.9,14,34:05.0,105188
85,1,30:00.0,30:00.0,25,27,60,54.9,14,34:05.0,105203
85,2,30:00.0,30:00.0,40,40,75,78.1,14,45:58.0,105237
85,2,30:00.0,30:00.0,40,40,75,76.1,14,45:58.0,105250
85,2,30:00.0,30:00.0,40,40,75,73.4,14,45:58.0,105262
85,2,30:00.0,30:00.0,40,40,75,75.3,14,45:58.0,105281
85,2,00:00.0,00:00.0,40,40,75,74.9,14,45:58.0,105292
85,2,00:00.0,00:00.0,40,40,75,80.1,14,21:37.0,105655
85,2,00:00.0,00:00.0,40,40.1,75,77,14,21:37.0,105678
85,2,00:00.0,00:00.0,40,40,75,73.8,14,21:37.0,105682
85,2,00:00.0,00:00.0,40,40,75,74.2,14,21:37.0,105686
85,2,30:00.0,30:00.0,40,40,75,73.7,14,21:37.0,105691
85,2,00:00.0,00:00.0,40,40,75,73.6,14,21:37.0,105694
85,2,30:00.0,30:00.0,40,40,75,76.2,14,21:37.0,105699
85,2,30:00.0,30:00.0,40,40.1,75,76.2,14,21:37.0,105701
85,2,00:00.0,00:00.0,40,40.1,75,79,14,21:37.0,105704
85,2,30:00.0,30:00.0,40,40,75,73.9,14,21:37.0,105707
85,1,00:00.0,00:00.0,25,24.9,60,59.8,14,40:09.0,101418
85,1,30:00.0,30:00.0,25,24.9,60,60.3,14,40:09.0,101434
85,1,00:00.0,00:00.0,25,24.9,60,59.1,14,24:43.0,101449
85,1,00:00.0,00:00.0,25,25,60,60.1,14,24:43.0,101465
85,1,30:00.0,30:00.0,25,25.1,60,60.1,14,03:00.0,101790
85,1,00:00.0,00:00.0,25,25.1,60,58.8,14,03:00.0,101806
85,1,30:00.0,30:00.0,25,25,60,60.1,14,03:00.0,101825
85,1,00:00.0,00:00.0,25,25,60,60.5,14,03:00.0,101836
85,1,30:00.0,30:00.0,25,24.9,60,60.4,14,03:00.0,101849
85,1,30:00.0,30:00.0,25,24.9,60,61.1,14,03:00.0,101859
85,1,30:00.0,30:00.0,25,24.9,60,60.6,14,03:00.0,101869
85,1,00:00.0,00:00.0,25,24.9,60,58.6,14,03:00.0,101882
85,1,30:00.0,30:00.0,25,25,60,60,14,03:00.0,101891
85,1,30:00.0,30:00.0,25,25,60,59.4,14,03:00.0,101901
85,1,30:00.0,30:00.0,25,25.1,60,59.6,14,01:00.0,104011
85,1,00:00.0,00:00.0,25,25.1,60,60.3,14,01:00.0,104012
85,1,30:00.0,30:00.0,25,24.9,60,59.7,12,10:34.0,104192
85,1,00:00.0,00:00.0,25,24.9,60,60.9,12,10:34.0,104208
85,1,30:00.0,30:00.0,25,24.9,60,60,12,10:34.0,104224
85,2,00:00.0,00:00.0,40,40,75,76.2,12,15:36.0,104351
85,2,30:00.0,30:00.0,40,39.8,75,75,12,49:27.0,104429
85,2,00:00.0,00:00.0,40,39.9,75,73.7,12,58:58.0,104550
85,2,30:00.0,30:00.0,40,40,75,77.6,12,58:58.0,104554
85,2,00:00.0,00:00.0,40,39.9,75,74.3,12,58:58.0,104559
85,2,00:00.0,00:00.0,40,40,75,78,12,58:58.0,104567
85,2,00:00.0,00:00.0,40,39.9,75,76,12,58:58.0,104572
85,2,30:00.0,30:00.0,40,40,75,75.3,12,58:58.0,104583
85,2,00:00.0,00:00.0,40,40,75,76.3,12,58:58.0,104590
85,2,00:00.0,00:00.0,40,40,75,77.2,12,58:58.0,104596
85,2,00:00.0,00:00.0,40,40,75,78.2,12,58:58.0,104600
85,2,30:00.0,30:00.0,40,40.1,75,77.4,12,58:58.0,104607
85,2,30:00.0,30:00.0,40,40,75,75.9,12,58:58.0,104611
85,2,30:00.0,30:00.0,40,40,75,76.7,12,58:58.0,104641
85,2,00:00.0,00:00.0,40,40,75,74.4,12,58:58.0,104644
85,2,30:00.0,30:00.0,40,40,75,75,12,58:58.0,104647
85,2,30:00.0,30:00.0,40,40,75,73.7,12,58:58.0,104651
85,2,30:00.0,30:00.0,40,40,75,76.1,12,58:58.0,104661
85,2,30:00.0,30:00.0,40,40,75,74.8,12,58:58.0,104665
85,2,00:00.0,00:00.0,40,40,75,76.3,12,58:58.0,104668
85,2,00:00.0,00:00.0,40,40,75,75.8,12,58:58.0,104670
85,2,30:00.0,30:00.0,40,40.1,75,76.3,12,58:58.0,104673
85,2,00:00.0,00:00.0,40,40,75,77.1,12,58:58.0,104677
85,2,30:00.0,30:00.0,40,40,75,78.4,12,58:58.0,104680
85,2,00:00.0,00:00.0,40,40,75,74.5,12,58:58.0,104685
85,2,00:00.0,00:00.0,40,40,75,75.9,12,58:58.0,104687
85,2,30:00.0,30:00.0,40,40,75,75.1,12,58:58.0,104690
85,2,30:00.0,30:00.0,40,40,75,77.3,12,58:58.0,104694
85,1,00:00.0,00:00.0,25,25.1,60,60.3,14,04:49.0,104762
85,2,00:00.0,00:00.0,40,40,75,74.6,12,58:58.0,104702
85,2,30:00.0,30:00.0,40,40,75,75.9,12,58:58.0,104707
85,2,30:00.0,30:00.0,40,40,75,73.3,12,58:58.0,104724
85,2,30:00.0,30:00.0,40,40,75,77.1,12,58:58.0,104734
85,2,30:00.0,30:00.0,40,40,75,76.9,12,58:58.0,104740
85,2,00:00.0,00:00.0,40,40,75,77.4,12,58:58.0,104745
85,2,30:00.0,30:00.0,40,40,75,77.7,12,58:58.0,104747
85,2,30:00.0,30:00.0,40,39.9,75,74.2,12,58:58.0,104751
85,2,00:00.0,00:00.0,40,39.9,75,76,12,58:58.0,104754
85,1,00:00.0,00:00.0,25,25,60,59.8,14,04:49.0,104770
85,1,30:00.0,30:00.0,25,25,60,59.3,14,04:49.0,104784
85,1,30:00.0,30:00.0,25,24.9,60,60.2,14,04:49.0,104794
85,1,30:00.0,30:00.0,25,25,60,59.9,14,04:49.0,104809
85,1,00:00.0,00:00.0,25,24.9,60,60.5,14,04:49.0,104822
85,1,00:00.0,00:00.0,25,24.9,60,59.8,14,04:49.0,104830
85,1,30:00.0,30:00.0,25,24.9,60,60.1,14,04:49.0,104843
85,1,30:00.0,30:00.0,25,25,60,59.8,14,04:49.0,104858
85,1,00:00.0,00:00.0,25,25,60,59.9,14,04:49.0,104865
85,1,00:00.0,00:00.0,25,25.1,60,59.8,14,04:49.0,104879
85,1,00:00.0,00:00.0,25,24.9,60,60,14,29:14.0,104906
85,1,30:00.0,30:00.0,25,24.9,60,60,14,29:14.0,104919
85,1,00:00.0,00:00.0,25,24.9,60,59.7,14,34:05.0,104934
85,1,30:00.0,30:00.0,25,24.9,60,59.7,14,34:05.0,104945
85,1,00:00.0,00:00.0,25,25,60,59.9,14,34:05.0,104956
85,1,30:00.0,30:00.0,25,25,60,60.1,14,34:05.0,104974
85,1,30:00.0,30:00.0,25,24.2,60,66,14,34:05.0,105018
85,1,00:00.0,00:00.0,25,24.5,60,59.3,14,34:05.0,105036
85,1,30:00.0,30:00.0,25,24.6,60,59.1,14,34:05.0,105063
85,1,30:00.0,30:00.0,25,28.4,60,63.3,14,34:05.0,105079
85,1,00:00.0,00:00.0,25,25.5,60,68.8,14,34:05.0,105090
85,2,00:00.0,00:00.0,40,39.9,75,73.8,14,21:37.0,105669
85,2,00:00.0,00:00.0,40,40,75,79,14,21:37.0,105675
85,2,00:00.0,00:00.0,40,40,75,73.6,14,21:37.0,105680
85,2,00:00.0,00:00.0,40,40,75,74.6,14,21:37.0,105684
85,2,30:00.0,30:00.0,40,40,75,76.6,14,21:37.0,105687
85,2,00:00.0,00:00.0,40,40,75,75.5,14,21:37.0,105692
85,2,00:00.0,00:00.0,40,40,75,76.7,14,21:37.0,105696
85,2,00:00.0,00:00.0,40,39.9,75,75.4,12,18:22.0,101203
85,1,30:00.0,30:00.0,25,25,60,59.7,14,40:09.0,101409
85,1,30:00.0,30:00.0,25,24.9,60,59.5,14,40:09.0,101425
85,1,30:00.0,30:00.0,25,24.8,60,60.1,14,24:43.0,101440
85,1,30:00.0,30:00.0,25,24.9,60,59.7,14,24:43.0,101456
85,1,30:00.0,30:00.0,25,25,60,59.9,14,24:43.0,101477
85,2,00:00.0,00:00.0,40,39.9,75,75.2,14,56:20.0,101490
85,1,00:00.0,00:00.0,25,24.9,60,61,14,58:20.0,101704
85,1,30:00.0,30:00.0,25,24.9,60,60.1,14,58:20.0,101705
85,1,00:00.0,00:00.0,25,24.9,60,60.8,14,58:20.0,101706
85,1,30:00.0,30:00.0,25,24.9,60,60.3,14,58:20.0,101707
85,1,00:00.0,00:00.0,25,24.9,60,59.7,14,58:20.0,101708
85,1,30:00.0,30:00.0,25,24.9,60,60.5,14,58:20.0,101709
85,1,00:00.0,00:00.0,25,24.9,60,60,14,58:20.0,101714
85,1,30:00.0,30:00.0,25,24.9,60,59.6,14,58:20.0,101715
85,1,00:00.0,00:00.0,25,24.9,60,60.3,14,58:20.0,101716
85,1,30:00.0,30:00.0,25,24.9,60,60.6,14,58:20.0,101717
85,1,00:00.0,00:00.0,25,24.9,60,60,14,58:20.0,101718
85,1,30:00.0,30:00.0,25,24.9,60,59.7,14,58:20.0,101719
85,1,00:00.0,00:00.0,25,24.8,60,59.4,14,58:20.0,101720
85,1,30:00.0,30:00.0,25,24.9,60,59.4,14,58:20.0,101721
85,1,00:00.0,00:00.0,25,24.9,60,59.7,14,58:20.0,101722
85,1,30:00.0,30:00.0,25,24.9,60,60.4,14,58:20.0,101723
85,1,00:00.0,00:00.0,25,24.8,60,59.7,14,58:20.0,101724
85,1,30:00.0,30:00.0,25,24.9,60,60.2,14,58:20.0,101725
85,1,00:00.0,00:00.0,25,24.9,60,60,14,58:20.0,101726
85,1,00:00.0,00:00.0,25,24.9,60,60.5,12,03:59.0,104085
85,1,30:00.0,30:00.0,25,24.9,60,60.3,14,58:20.0,101728
85,1,00:00.0,00:00.0,25,24.8,60,60,14,58:20.0,101729
85,1,30:00.0,30:00.0,25,24.9,60,60,14,58:20.0,101730
85,1,00:00.0,00:00.0,25,24.8,60,59.9,14,58:20.0,101731
85,1,30:00.0,30:00.0,25,24.9,60,60.2,14,58:20.0,101732
